client_number;entity_number;is_first
200112;2774;True
200209;2775;True
200306;2776;True
200403;2777;True
200597;2778;True
200694;2779;True
200888;2781;True
201179;2784;True
38704;581;True
38704;579;False
201373;2786;True
201470;2787;True
201664;2791;True
201664;2665;False
201664;2666;False
201858;2794;True
202246;2799;True
202343;2800;True
202440;2801;True
202440;1989;False
202537;2802;True
202634;2803;True
202828;2805;True
203119;2808;True
203216;2809;True
203507;2814;True
124549;1759;True
124549;2815;False
203604;2816;True
203895;2819;True
203992;2818;True
204089;2820;True
204380;2822;True
204477;2823;True
204574;2824;True
204865;2765;True
204962;2828;True
204962;2829;False
205350;2835;True
205350;2836;False
205544;2841;True
205641;2842;True
205932;2838;True
206126;2845;True
206223;2846;True
206320;2847;True
206417;2848;True
206514;2849;True
206708;2850;True
117371;1662;True
117371;2851;False
206902;2852;True
206902;2853;False
207484;2861;True
207678;2862;True
207678;2864;False
208066;2868;True
208163;2869;True
208648;2875;True
208648;2876;False
208648;2877;False
208745;2878;True
208745;2876;False
208745;2877;False
209133;2881;True
209424;2886;True
209521;2888;True
209521;2889;False
209715;2891;True
209715;2892;False
209812;2894;True
209909;2893;True
209909;2895;False
210103;2900;True
199821;2770;True
199821;2902;False
210394;2903;True
210394;2904;False
210491;2905;True
27549;422;True
27549;2907;False
210685;2908;True
210879;2915;True
210976;2916;True
211073;2917;True
211364;2920;True
211364;2921;False
211267;2919;True
211267;2616;False
211461;2922;True
211558;2923;True
212043;2930;True
212140;2931;True
212528;2938;True
212528;2939;False
212625;2940;True
212916;2942;True
212916;2943;False
212916;2945;False
213110;2947;True
213207;2948;True
213498;2950;True
213595;2951;True
213886;2954;True
214080;2956;True
214177;2958;True
214274;2957;True
214371;2959;True
214468;2960;True
211849;2926;True
211849;2963;False
214759;2964;True
214856;2965;True
215244;2969;True
214662;2962;True
214662;2971;False
56940;835;True
56940;2972;False
213983;2955;True
213983;2974;False
215341;2976;True
215438;2977;True
215535;2978;True
215632;2979;True
216020;2983;True
216117;2985;True
216214;2986;True
216214;2987;False
216408;2989;True
216408;2990;False
216408;2992;False
216505;2993;True
216505;2994;False
216796;2998;True
216893;2999;True
216893;3000;False
216990;3001;True
217087;3002;True
217281;3005;True
217378;3006;True
217475;3007;True
217572;3008;True
217766;3010;True
217863;3011;True
217960;3012;True
218057;3013;True
218154;3014;True
218251;3015;True
218348;3016;True
218833;3021;True
218930;3022;True
219027;3023;True
219124;3024;True
219221;3025;True
219415;3027;True
219512;3028;True
219512;3029;False
219609;3030;True
219803;3032;True
219803;3033;False
219997;3036;True
220094;3034;True
220094;3035;False
202149;2796;True
202149;2797;False
220288;3038;True
220385;3040;True
220579;3042;True
220773;3045;True
220773;3046;False
220870;3047;True
220967;3048;True
221064;3049;True
221258;3051;True
221355;3052;True
221549;3054;True
221646;3055;True
221743;3056;True
221743;3057;False
221840;3058;True
221840;3059;False
221937;3060;True
222325;3065;True
222422;3066;True
222519;3067;True
222713;3069;True
223004;3076;True
223004;3077;False
223198;3078;True
223295;3079;True
223295;3080;False
223392;3081;True
223683;3083;True
223683;3085;False
223780;3088;True
224071;3092;True
224168;3093;True
224265;1599;True
224362;3095;True
224459;3096;True
224556;3102;True
224750;3104;True
224750;3106;False
224750;3107;False
224750;3108;False
224750;1157;False
224847;3110;True
224944;3111;True
225041;3112;True
225138;3113;True
171109;2407;True
171109;3114;False
225235;3115;True
225332;3116;True
225429;3117;True
225526;3118;True
225720;3120;True
225817;3121;True
225914;3122;True
226011;3123;True
226205;3127;True
226593;3131;True
226690;3132;True
226787;3133;True
226981;3135;True
227078;3136;True
227175;3137;True
227272;3138;True
227369;3139;True
227369;3140;False
227466;3141;True
227563;3142;True
227660;3143;True
227757;3144;True
227757;3145;False
227854;3146;True
227854;568;False
227854;732;False
227854;3148;False
227951;3149;True
227951;2406;False
228339;3156;True
228533;3158;True
228727;3160;True
228727;3161;False
228824;3162;True
228824;3163;False
228824;3164;False
229115;3169;True
229212;3170;True
229503;3173;True
229697;3174;True
229794;3175;True
229891;3176;True
229988;3177;True
230085;3178;True
230279;3180;True
230376;3181;True
230376;3182;False
230570;3186;True
230667;3187;True
230764;3188;True
230861;3189;True
117565;1664;True
117565;1665;False
117565;1666;False
117565;3191;False
117565;3192;False
231055;3193;True
231249;3195;True
231249;3196;False
231346;3197;True
231346;3198;False
231443;3199;True
231443;3200;False
228145;3153;True
228145;3202;False
231540;3203;True
231637;3204;True
231734;3205;True
231928;3838;True
232025;3207;True
232025;3209;False
232219;3211;True
232316;3213;True
232122;3210;True
232122;3214;False
232413;3215;True
232898;3221;True
232898;3222;False
232995;3223;True
233092;3224;True
233189;3225;True
233189;2943;False
143076;2010;True
143076;3230;False
233577;3231;True
233674;3232;True
233868;3234;True
234062;3235;True
233480;3229;True
233480;3230;False
234256;3237;True
234353;3238;True
211170;2918;True
211170;1482;False
234450;3239;True
234547;3240;True
218445;3017;True
218445;3244;False
234741;3185;True
234838;3245;True
234935;3246;True
235129;3249;True
235323;3251;True
235323;3252;False
235420;3253;True
235032;3247;True
235711;3256;True
235808;3257;True
236002;3260;True
236196;3258;True
236196;3261;False
236293;3262;True
236390;3263;True
236487;3264;True
236584;3265;True
236681;3266;True
236681;2406;False
236681;3149;False
236875;3268;True
236778;3267;True
236778;3269;False
236778;3270;False
222810;3070;True
222810;3271;False
236972;3272;True
237069;3273;True
237069;3274;False
237166;3275;True
237263;3276;True
237360;3277;True
219318;3026;True
219318;3277;False
237554;3279;True
237748;3286;True
237942;3288;True
238039;3289;True
238233;3291;True
238330;3292;True
238427;3293;True
79832;1148;True
79832;3294;False
238524;3295;True
238621;3299;True
238621;3297;False
238718;3298;True
237845;3287;True
237845;3303;False
239106;3305;True
239203;3306;True
239397;3307;True
239494;3308;True
239591;3309;True
239688;3310;True
239688;3311;False
239688;3312;False
239979;3314;True
239979;3315;False
240076;3316;True
240270;3318;True
240367;3319;True
240464;3320;True
240561;3321;True
240561;3322;False
240658;3323;True
241046;3328;True
241240;3330;True
241434;3332;True
241628;3334;True
241919;3335;True
241919;3336;False
241143;3329;True
241143;3337;False
242016;3338;True
242113;3339;True
242113;3340;False
242307;3343;True
242404;3344;True
242598;3282;True
242695;3345;True
242792;3346;True
242889;3347;True
242889;3348;False
242986;3349;True
243083;3350;True
243180;3351;True
243277;3352;True
243374;3353;True
241337;3331;True
241337;3354;False
241337;3355;False
241337;3356;False
243471;3357;True
243568;3358;True
243762;3360;True
243859;3361;True
244150;3366;True
244247;3368;True
244441;3370;True
244538;3371;True
244635;3372;True
244829;3374;True
244926;3375;True
244926;3376;False
245023;3377;True
245120;3378;True
245217;3379;True
245314;3380;True
245411;3381;True
184592;937;True
184592;2554;False
184592;3376;False
245508;3382;True
245605;3383;True
245702;3384;True
245896;3385;True
245993;3386;True
246187;3388;True
246284;3389;True
246284;3390;False
246381;3391;True
246478;3393;True
246575;3395;True
246769;3399;True
247157;3403;True
247254;3404;True
247351;3405;True
247351;3406;False
247448;3407;True
247642;3409;True
247642;3411;False
247642;3157;False
247836;3413;True
247933;3412;True
248030;3414;True
248127;3415;True
248127;3416;False
247545;3408;True
247545;3420;False
248418;3421;True
248515;3422;True
248515;3423;False
248612;3424;True
248709;3426;True
248224;3417;True
248224;3425;False
248224;3427;False
248903;3429;True
249097;3430;True
226108;3125;True
226108;3432;False
249194;3433;True
249291;3434;True
249291;3435;False
249388;3437;True
249485;3439;True
249679;3442;True
249776;3443;True
250067;3445;True
250067;3446;False
250261;3449;True
250455;3451;True
250552;3452;True
250746;3456;True
250843;3457;True
250940;3458;True
251134;3460;True
251522;3464;True
251813;3467;True
251910;3469;True
252007;3471;True
252298;3473;True
252298;3474;False
252492;3476;True
251328;3462;True
251328;3468;False
251328;3470;False
252686;3478;True
252783;3479;True
252880;3480;True
252977;3481;True
253171;3484;True
253171;3486;False
253268;3485;True
253268;3487;False
253365;3488;True
253365;3489;False
253559;3492;True
253850;3495;True
253850;3497;False
253850;3498;False
254238;3503;True
254335;3504;True
254529;3507;True
252395;3475;True
252395;3509;False
252395;3510;False
254626;195;True
251425;3463;True
251425;3513;False
254917;3516;True
255014;3517;True
255014;2091;False
255402;3525;True
255596;3526;True
255111;3519;True
255111;3527;False
255111;3528;False
255111;3529;False
255693;3531;True
255790;3532;True
255887;3533;True
255984;3534;True
256081;3535;True
256178;3536;True
256275;3537;True
256372;3538;True
256372;3539;False
256469;3541;True
257051;3547;True
257051;3548;False
257148;3549;True
257245;3550;True
257439;3553;True
257439;2096;False
257536;3554;True
257536;3555;False
257633;3556;True
257827;3563;True
244053;3365;True
244053;3568;False
244053;3570;False
244053;3571;False
244053;351;False
244053;3567;False
258021;3572;True
258021;3573;False
258118;3574;True
258409;3578;True
258506;3580;True
258797;3582;True
258797;3583;False
258894;3584;True
258991;3585;True
259088;3586;True
259185;3587;True
259282;3590;True
234159;3236;True
234159;3594;False
259573;3595;True
259767;3597;True
259864;3599;True
259961;3600;True
260058;3601;True
260155;3602;True
260155;3603;False
258603;3581;True
258603;3605;False
258603;3606;False
260543;785;True
260543;2150;False
260252;3604;True
260252;3610;False
260737;364;True
243665;3359;True
243665;3611;False
260834;3612;True
261028;3580;True
261416;3618;True
254723;3514;True
254723;528;False
261222;3616;True
261222;2890;False
261222;2882;False
261222;3617;False
261125;3614;True
261125;3619;False
261125;3620;False
261125;3621;False
261125;3622;False
18916;285;True
18916;2372;False
261610;3624;True
261804;3626;True
261998;3628;True
262095;3630;True
262192;3631;True
262289;3632;True
262386;3633;True
262677;736;True
262871;2955;True
262871;3430;False
263065;3640;True
263259;3642;True
263356;3643;True
263453;3645;True
263647;3646;True
263550;178;True
263938;3653;True
264132;3655;True
264229;3656;True
264326;3657;True
264423;3658;True
264520;3659;True
264714;3661;True
264811;3662;True
265005;3664;True
265296;3666;True
265393;3667;True
265102;3665;True
265102;3670;False
265102;3671;False
265490;3674;True
265587;3675;True
265878;3678;True
266169;3681;True
266266;3682;True
266654;3687;True
265975;3679;True
206029;2844;True
206029;3688;False
266751;3689;True
266751;3690;False
266848;3691;True
267042;3693;True
267139;3694;True
267236;3695;True
267333;3697;True
267430;3698;True
267527;3700;True
267624;3699;True
267624;3701;False
267721;3702;True
267818;3703;True
268012;3705;True
268109;3706;True
268206;3707;True
268303;3708;True
268497;3709;True
268594;3710;True
268691;3712;True
268885;3713;True
268982;3714;True
269079;3715;True
269176;3716;True
269273;3717;True
269370;3718;True
269467;3719;True
269564;3720;True
269661;3721;True
269855;3723;True
269952;3724;True
269952;3725;False
270049;3726;True
270825;3737;True
271116;3740;True
271310;3742;True
271407;3743;True
271698;3744;True
271795;3745;True
271892;3746;True
272086;3748;True
272183;3749;True
272280;1364;True
272377;3750;True
272474;3751;True
272571;3752;True
272571;3753;False
272571;3754;False
272668;3755;True
189733;2639;True
189733;3756;False
272765;3757;True
273056;3761;True
273056;3762;False
273153;3764;True
273153;3103;False
273250;3766;True
273444;3767;True
273541;3768;True
273638;3769;True
273832;3771;True
273929;3772;True
274026;3773;True
274123;3774;True
274220;3775;True
274317;3776;True
274414;1473;True
274414;3282;False
269758;3722;True
274511;3397;True
98844;1405;True
98844;1406;False
98844;3777;False
274705;3781;True
274802;3782;True
274996;3783;True
274996;3784;False
275093;3785;True
275093;3786;False
275093;3788;False
275093;3787;False
275287;3790;True
275578;3794;True
275675;3795;True
275772;3796;True
53254;788;True
53254;3800;False
53254;3799;False
276063;3801;True
276063;3802;False
276063;3803;False
276160;3806;True
276257;3807;True
276354;3808;True
276451;3809;True
228048;3152;True
228048;3627;False
228048;3810;False
275481;3793;True
275481;1812;False
275481;2008;False
276548;3476;True
276548;3811;False
276742;3813;True
276839;3814;True
